FoodID,UserID,tags
72,70,sufficient
601,165,standard
629,143,outstanding
675,189,flawless
606,131,tasty
608,112,tasty
610,21,subpar
609,73,nice
599,17,sublime
567,94,middling
608,9,ordinary
614,61,underwhelming
588,22,middling
612,192,nice
361,95,phenomenal
431,122,delicious
615,180,fair
610,36,neutral
606,110,outstanding
72,47,nice
143,135,gourmet
151,102,bland
360,177,poor
85,136,fairly good
72,177,satisfactory
69,198,ordinary
496,93,poor
37,161,enjoyable
151,13,magical
82,53,premium
143,179,forgettable
395,154,unpleasant
37,15,so-so
37,38,enjoyable
659,83,unsatisfactory
39,102,premium
610,91,average
609,120,so-so
588,20,moderate
599,67,decent
597,180,fine
652,184,poor
642,89,stellar
299,187,boring
617,85,ordinary
606,177,exceptional
636,168,magical
578,22,fair
677,152,mouthwatering
617,179,bland
597,172,neutral
194,46,splendid
509,17,disappointing
633,109,passable
596,191,acceptable
608,3,boring
636,53,impressive
578,133,culinary masterpiece
596,24,gourmet
539,59,heavenly
606,181,mediocre
608,195,sufficient
37,191,nice
640,110,gourmet
652,63,standard
509,105,tasty
651,126,superb
596,66,top-notch
609,158,tolerable
608,37,unforgettable
151,41,delectable
37,79,sufficient
143,128,unappetizing
421,193,phenomenal
601,34,wonderful
143,163,ordinary
647,183,commendable
601,135,mediocre
609,71,extraordinary
157,107,perfect
299,194,sufficient
606,38,satisfactory
82,99,unappetizing
608,50,solid
143,115,mouthwatering
143,14,tasty
566,10,moderate
608,23,ordinary
615,66,amazing
37,1,sublime
45,92,phenomenal
151,81,mediocre
163,150,amazing
670,43,tasty
38,71,unforgettable
72,200,forgettable
210,39,top-notch
623,115,middling
605,154,delicious
85,138,average
82,155,pleasing
613,6,unpleasant
194,197,wonderful
609,195,sufficient
299,149,average
608,102,unpleasant
629,63,standard
612,56,tasteless
614,132,heavenly
69,1,premium
86,153,flawless
85,99,satisfying
86,197,magical
609,45,fine
608,139,underwhelming
37,30,impressive
72,198,unpleasant
629,111,gourmet
600,121,acceptable
601,44,disappointing
243,68,pleasant
614,194,neutral
658,192,perfect
597,158,adequate
671,42,unforgettable
221,87,okay
605,119,divine
421,191,fine
361,185,extraordinary
38,95,so-so
151,74,fairly good
69,196,excellent
504,4,underwhelming
69,73,heavenly
532,146,neutral
605,4,top-notch
360,111,satisfactory
431,86,incredible
605,57,culinary masterpiece
38,91,sublime
72,103,flawless
431,77,not bad
361,40,satisfying
599,135,sufficient
659,28,not bad
38,35,okay
624,169,exceptional
610,184,stellar
608,120,outstanding
163,99,passable
72,33,satisfactory
143,103,unpleasant
576,153,divine
591,152,tolerable
421,21,ordinary
72,20,unsatisfactory
85,66,heavenly
636,199,incredible
548,29,decent
124,43,mediocre
431,146,adequate
421,27,so-so
37,194,top-notch
670,130,moderate
605,136,perfect
670,105,pleasant
605,87,mouthwatering
503,173,not bad
421,188,exceptional
605,53,boring
157,67,forgettable
678,139,remarkable
496,62,not bad
431,142,sublime
221,94,unappetizing
38,105,mediocre
45,86,tasty
39,168,delectable
431,163,tasty
361,81,outstanding
421,123,lackluster
206,75,unforgettable
206,166,heavenly
615,175,adequate
606,8,delicious
623,53,unsatisfactory
37,9,splendid
167,123,mediocre
578,106,satisfactory
597,135,heavenly
617,143,average
606,122,satisfactory
509,183,premium
157,10,moderate
82,199,standard
72,81,good
151,87,superb
221,96,boring
239,40,impressive
605,115,gourmet
39,91,tasteless
628,63,acceptable
360,55,good
561,17,superb
38,200,top-notch
39,90,okay
124,140,satisfying
185,51,magical
421,183,decent
361,155,poor
605,22,acceptable
566,69,fair
645,181,gourmet
72,107,satisfactory
82,132,unpleasant
151,131,unforgettable
422,33,standard
37,152,satisfying
504,188,perfect
605,83,divine
421,50,okay
503,192,subpar
421,83,tasty
143,54,pleasant
550,175,stellar
163,103,pleasing
37,33,sufficient
179,82,ordinary
72,113,boring
504,162,subpar
299,142,sublime
651,66,flawless
638,191,average
669,45,mouthwatering
596,50,tasty
608,163,satisfactory
194,75,splendid
39,172,pleasant
38,6,boring
431,98,not bad
151,131,unpleasant
626,81,pleasing
615,179,subpar
608,196,boring
658,184,adequate
651,177,pleasant
608,188,impressive
504,113,disappointing
86,120,exceptional
605,110,acceptable
421,102,extraordinary
39,154,impressive
39,148,pleasing
550,6,commendable
574,164,satisfactory
38,71,sufficient
605,148,heavenly
72,21,enjoyable
134,83,poor
599,147,forgettable
608,48,excellent
614,27,outstanding
395,127,divine
421,61,splendid
601,19,enjoyable
151,113,solid
395,42,satisfying
72,156,delectable
72,146,mediocre
609,41,fair
601,47,fair
608,193,passable
157,41,unforgettable
143,46,good
37,181,tasty
38,165,tasty
405,75,enjoyable
143,75,nice
179,20,acceptable
143,178,pleasant
157,108,flawless
151,35,delectable
39,121,delicious
667,9,bland
38,141,remarkable
38,102,flawless
124,82,perfect
666,70,poor
157,8,not bad
625,125,tasty
608,171,delicious
588,192,unpleasant
626,47,magical
615,144,outstanding
608,151,solid
620,31,fair
82,93,amazing
624,13,splendid
157,147,fine
589,25,good
613,136,exceptional
600,111,fantastic
151,105,decent
143,89,passable
165,109,exceptional
608,190,mouthwatering
548,116,exceptional
610,130,poor
599,149,adequate
124,89,commendable
38,28,exceptional
431,146,commendable
39,25,amazing
605,187,decent
581,84,fairly good
45,63,splendid
37,39,outstanding
37,104,amazing
151,128,commendable
151,49,flawless
69,98,bland
605,108,enjoyable
576,133,fine
38,171,so-so
157,114,excellent
628,46,excellent
636,197,impressive
194,160,sublime
617,107,dull
39,194,satisfying
659,4,fantastic
157,72,pleasant
86,134,tolerable
221,198,amazing
39,112,incredible
38,80,middling
536,191,exceptional
628,143,incredible
566,151,sublime
37,45,sublime
179,200,delicious
143,103,good
431,25,remarkable
143,161,underwhelming
157,199,good
525,90,middling
566,123,boring
82,39,so-so
612,161,splendid
633,105,magical
651,123,stellar
613,156,divine
194,156,excellent
608,148,wonderful
157,170,solid
601,147,solid
608,110,magical
611,198,middling
594,2,pleasing
601,96,subpar
608,143,satisfying
617,153,incredible
626,57,moderate
39,67,forgettable
72,56,satisfying
609,31,extraordinary
620,70,fine
651,36,acceptable
601,40,disappointing
608,37,remarkable
45,114,ordinary
210,188,perfect
157,54,adequate
599,165,premium
636,147,fantastic
567,195,neutral
299,182,exceptional
657,140,boring
615,141,divine
599,38,unsatisfactory
608,40,splendid
611,9,splendid
69,77,so-so
605,183,satisfactory
421,164,mediocre
548,198,tolerable
659,120,amazing
606,3,moderate
431,154,ordinary
361,136,sublime
72,2,amazing
431,163,subpar
38,41,moderate
39,138,wonderful
644,11,subpar
421,17,unappetizing
605,151,tolerable
361,142,perfect
576,34,moderate
38,52,not bad
405,123,moderate
151,102,amazing
85,64,acceptable
628,180,premium
421,99,satisfactory
167,41,boring
143,125,ordinary
605,19,exquisite
608,105,splendid
37,133,acceptable
431,145,unpleasant
90,60,subpar
206,150,acceptable
185,16,exceptional
610,95,acceptable
636,188,acceptable
659,181,standard
597,153,solid
476,46,top-notch
615,37,poor
243,104,average
157,111,amazing
497,67,fair
421,135,boring
530,140,culinary masterpiece
613,121,satisfactory
640,199,fair
608,159,good
503,170,delicious
421,81,stellar
85,28,disappointing
86,83,extraordinary
593,104,ordinary
649,97,lackluster
85,179,top-notch
497,42,so-so
179,24,unpleasant
615,136,culinary masterpiece
608,82,heavenly
72,88,fairly good
72,87,premium
45,123,divine
37,61,mouthwatering
605,160,so-so
157,91,unsatisfactory
38,96,middling
124,109,lackluster
607,43,excellent
661,23,unpleasant
643,129,disappointing
597,112,splendid
509,60,excellent
594,41,superb
617,136,pleasing
601,33,okay
608,109,amazing
36,86,average
143,117,disappointing
588,12,good
610,176,passable
578,81,fair
596,48,disappointing
509,152,dull
609,66,tasteless
595,177,satisfying
596,193,delectable
608,147,perfect
610,142,unforgettable
72,175,sufficient
72,57,moderate
615,31,lackluster
626,41,so-so
609,54,boring
625,44,heavenly
608,133,standard
629,137,mouthwatering
609,39,tolerable
601,80,acceptable
243,111,superb
90,109,incredible
647,70,tasty
143,169,satisfactory
609,34,subpar
626,158,superb
677,111,acceptable
656,148,outstanding
615,100,boring
643,5,sufficient
194,106,moderate
596,25,satisfying
608,196,poor
600,90,stellar
625,132,exquisite
163,23,adequate
609,152,delectable
610,109,unforgettable
601,183,exceptional
431,12,adequate
157,1,incredible
605,189,flawless
421,74,exquisite
179,195,lackluster
588,17,premium
610,48,fine
640,195,heavenly
39,183,sufficient
72,5,acceptable
143,123,middling
221,34,moderate
605,200,fantastic
682,23,average
646,150,unappetizing
671,167,outstanding
533,64,delicious
659,35,unappetizing
210,67,solid
39,28,delicious
645,195,passable
405,9,average
37,184,premium
627,136,satisfactory
639,157,fairly good
643,10,decent
487,68,culinary masterpiece
194,143,exceptional
601,61,lackluster
609,4,wonderful
629,17,nice
608,119,heavenly
610,113,fine
194,66,okay
487,26,mouthwatering
37,39,culinary masterpiece
615,55,pleasing
299,152,amazing
608,121,ordinary
626,169,culinary masterpiece
615,45,perfect
588,19,satisfying
608,147,top-notch
608,15,neutral
589,177,disappointing
609,69,unpleasant
431,142,superb
614,122,fantastic
609,122,moderate
588,102,sufficient
608,153,exquisite
652,71,bland
609,1,sublime
651,70,sublime
597,200,delectable
656,147,average
578,127,unforgettable
608,49,delicious
151,110,decent
82,172,satisfactory
605,106,ordinary
85,111,flawless
421,72,disappointing
151,42,excellent
38,75,lackluster
38,36,satisfying
163,164,delectable
605,143,adequate
421,143,lackluster
179,132,subpar
626,86,top-notch
609,191,remarkable
194,173,decent
405,26,acceptable
82,28,solid
617,144,fair
608,151,delectable
449,148,unpleasant
243,127,solid
608,38,forgettable
503,96,gourmet
72,189,boring
239,116,excellent
421,19,okay
591,126,pleasant
605,30,magical
431,194,splendid
678,165,fine
45,81,exquisite
167,110,decent
85,190,moderate
86,118,okay
533,191,enjoyable
37,70,enjoyable
72,132,underwhelming
503,10,magical
143,130,excellent
576,67,standard
260,185,acceptable
72,68,unsatisfactory
143,78,impressive
72,96,stellar
431,22,premium
421,186,dull
157,139,not bad
557,193,flawless
610,150,incredible
588,192,acceptable
614,11,magical
608,188,ordinary
143,109,forgettable
179,142,exceptional
431,13,fantastic
605,163,heavenly
143,71,passable
395,41,acceptable
405,128,fantastic
503,19,gourmet
576,19,exceptional
39,12,not bad
648,43,premium
37,143,culinary masterpiece
39,41,premium
38,190,extraordinary
185,144,gourmet
39,50,ordinary
72,7,dull
561,87,enjoyable
72,24,ordinary
38,44,acceptable
566,94,ordinary
431,52,exceptional
361,1,decent
659,54,exceptional
588,52,culinary masterpiece
608,106,excellent
38,110,ordinary
431,13,amazing
644,143,enjoyable
421,110,disappointing
640,29,sufficient
610,134,ordinary
243,86,superb
608,135,pleasing
683,133,underwhelming
134,199,sublime
615,33,solid
38,115,acceptable
360,47,forgettable
431,124,superb
90,139,amazing
605,34,unforgettable
85,102,exquisite
605,102,forgettable
574,65,middling
608,120,unpleasant
194,47,subpar
610,169,unsatisfactory
599,77,sublime
525,19,amazing
38,93,commendable
361,147,nice
185,158,fine
659,9,average
151,91,exquisite
626,107,mediocre
608,15,dull
631,97,mouthwatering
194,31,ordinary
649,148,adequate
38,104,impressive
431,85,lackluster
69,4,satisfactory
605,141,unsatisfactory
532,61,solid
157,52,dull
610,147,perfect
299,129,decent
613,82,pleasing
609,57,fairly good
599,16,acceptable
593,19,underwhelming
624,118,impressive
608,142,mediocre
614,43,outstanding
157,2,disappointing
617,95,unforgettable
607,162,underwhelming
595,30,tasteless
596,186,fair
597,19,poor
539,197,not bad
45,196,moderate
576,9,acceptable
143,90,subpar
38,141,outstanding
610,75,middling
608,153,mouthwatering
194,173,exquisite
589,56,good
601,120,sublime
72,48,fairly good
69,154,tasteless
533,111,premium
532,91,enjoyable
38,41,commendable
608,18,enjoyable
610,175,satisfying
421,2,culinary masterpiece
85,51,boring
536,166,splendid
566,150,standard
37,102,standard
576,143,underwhelming
533,167,stellar
124,21,stellar
80,172,enjoyable
38,31,delectable
588,194,unsatisfactory
636,84,amazing
124,178,neutral
72,118,fine
124,76,so-so
620,74,satisfactory
609,85,bland
610,129,unappetizing
657,113,heavenly
194,97,impressive
157,50,exquisite
82,119,underwhelming
260,110,mouthwatering
566,103,superb
568,77,pleasant
503,138,fine
525,119,satisfactory
472,6,impressive
609,193,underwhelming
612,37,dull
85,118,acceptable
86,135,fair
566,8,stellar
607,26,tasteless
509,117,passable
643,60,delicious
609,109,commendable
504,147,divine
605,150,nice
239,34,exceptional
72,122,poor
45,172,exceptional
601,189,underwhelming
624,70,wonderful
606,21,outstanding
165,121,disappointing
72,124,unforgettable
431,159,poor
38,69,nice
536,178,heavenly
239,151,commendable
588,106,superb
143,28,decent
124,137,acceptable
221,123,boring
561,135,so-so
185,156,poor
143,122,superb
72,119,fantastic
39,96,stellar
39,148,forgettable
615,43,subpar
624,19,divine
243,155,middling
608,118,exquisite
640,127,disappointing
675,157,acceptable
134,52,tolerable
134,98,not bad
405,58,tasty
185,91,forgettable
260,75,delicious
69,1,culinary masterpiece
605,154,commendable
69,72,incredible
532,139,wonderful
85,118,excellent
82,120,not bad
566,114,remarkable
80,113,satisfactory
605,71,top-notch
360,40,good
151,3,gourmet
431,86,forgettable
85,57,moderate
605,2,incredible
37,65,phenomenal
626,16,commendable
157,43,perfect
609,165,moderate
640,5,excellent
608,83,dull
610,37,ordinary
588,149,premium
620,91,nice
614,196,ordinary
608,152,exquisite
589,66,nice
633,100,commendable
617,49,so-so
608,36,tolerable
143,168,nice
648,70,exquisite
39,53,fairly good
38,16,satisfying
124,138,lackluster
72,184,fair
431,15,unsatisfactory
497,99,average
179,166,so-so
536,157,mediocre
151,191,satisfactory
610,139,satisfying
659,158,unpleasant
45,155,delectable
124,192,good
405,26,unsatisfactory
151,122,middling
431,56,standard
143,115,pleasant
85,162,delectable
431,40,splendid
82,163,subpar
157,109,fantastic
361,143,splendid
566,107,tasteless
636,75,underwhelming
194,71,amazing
72,93,lackluster
39,67,unpleasant
628,145,neutral
38,5,nice
576,144,unsatisfactory
536,69,acceptable
557,134,average
566,154,dull
82,167,underwhelming
143,86,fairly good
157,193,adequate
431,55,so-so
405,101,tasty
421,157,incredible
550,109,average
644,140,standard
566,70,unappetizing
605,83,unforgettable
210,83,delicious
85,60,top-notch
659,97,underwhelming
609,185,delicious
243,111,impressive
431,142,flawless
605,122,acceptable
361,170,underwhelming
421,169,culinary masterpiece
624,57,top-notch
157,140,tasteless
617,183,fairly good
558,36,outstanding
566,128,extraordinary
610,112,passable
609,109,okay
659,100,adequate
601,32,standard
608,64,middling
588,95,sublime
611,100,not bad
629,131,adequate
659,164,so-so
608,15,mouthwatering
646,133,underwhelming
37,176,mediocre
613,195,unpleasant
609,164,tasteless
299,113,disappointing
599,145,fair
608,108,good
615,122,average
151,97,divine
624,96,middling
589,119,fairly good
194,152,tasteless
617,5,tasty
405,174,delectable
566,52,delectable
644,53,gourmet
421,89,underwhelming
143,144,exquisite
143,169,incredible
143,42,culinary masterpiece
165,110,tasty
503,41,middling
143,134,gourmet
143,129,adequate
431,94,poor
72,101,wonderful
165,51,incredible
143,185,passable
157,69,pleasant
157,141,tasty
566,142,delectable
72,61,perfect
568,84,outstanding
157,10,poor
72,148,fairly good
431,175,dull
143,92,splendid
69,24,splendid
605,143,subpar
421,130,tasty
503,131,splendid
421,24,pleasing
157,108,magical
124,179,magical
431,8,splendid
605,146,forgettable
421,194,so-so
648,73,decent
605,181,middling
143,118,incredible
361,164,neutral
39,124,impressive
82,143,nice
361,173,tolerable
574,56,fine
610,29,subpar
657,97,unforgettable
405,151,unsatisfactory
684,183,magical
685,169,heavenly
39,140,superb
431,192,acceptable
82,188,passable
39,151,middling
594,138,incredible
599,135,average
609,74,solid
600,155,flawless
194,97,gourmet
608,161,enjoyable
421,17,boring
605,133,adequate
627,146,satisfactory
574,166,bland
607,134,tasteless
194,26,satisfactory
601,145,neutral
134,112,excellent
82,91,exceptional
85,167,ordinary
605,53,commendable
157,124,unforgettable
640,63,boring
609,83,dull
675,24,passable
421,89,tasteless
557,157,standard
609,141,premium
588,115,average
243,23,commendable
37,34,passable
179,141,moderate
431,1,wonderful
431,134,poor
610,178,solid
574,121,lackluster
39,170,boring
628,28,neutral
421,82,pleasant
496,177,tasteless
38,173,tasty
449,16,unappetizing
613,161,superb
608,123,tolerable
609,81,gourmet
620,130,perfect
657,162,exceptional
503,195,stellar
38,44,incredible
118,46,gourmet
431,156,incredible
605,88,acceptable
82,137,exceptional
37,36,commendable
576,197,disappointing
38,35,exceptional
431,132,lackluster
576,123,unforgettable
39,43,moderate
431,69,sufficient
157,77,lackluster
431,161,outstanding
157,107,magical
72,80,neutral
566,48,splendid
179,136,dull
581,20,adequate
624,46,tolerable
606,108,good
609,181,decent
589,178,flawless
601,29,tasteless
606,46,adequate
593,12,bland
609,75,amazing
615,28,delicious
472,60,forgettable
606,130,satisfactory
609,121,excellent
610,44,mediocre
606,70,excellent
476,10,pleasant
670,114,pleasant
431,156,not bad
45,53,solid
39,171,okay
72,180,mouthwatering
431,131,boring
609,180,not bad
37,23,sublime
80,24,heavenly
678,40,extraordinary
431,196,culinary masterpiece
557,89,tasty
591,161,good
86,41,tasty
533,157,sublime
157,37,tasteless
431,126,subpar
558,97,delectable
566,159,pleasant
38,12,outstanding
185,183,wonderful
118,4,mediocre
431,191,okay
124,89,culinary masterpiece
143,58,magical
405,101,splendid
90,147,disappointing
647,175,ordinary
431,64,exceptional
605,194,delectable
670,2,not bad
86,78,impressive
550,121,underwhelming
431,85,moderate
82,105,sufficient
608,2,neutral
39,80,subpar
157,158,enjoyable
686,70,divine
548,172,satisfactory
299,64,adequate
243,90,magical
588,89,satisfying
143,124,divine
449,15,mouthwatering
574,69,fine
617,20,top-notch
607,180,magical
650,94,pleasant
667,117,phenomenal
578,7,stellar
596,103,commendable
610,97,dull
659,89,exceptional
609,101,unsatisfactory
638,80,tasty
651,31,flawless
656,134,exquisite
596,10,culinary masterpiece
588,48,acceptable
608,108,so-so
157,191,fine
72,89,middling
605,144,mouthwatering
157,197,tasteless
590,142,sufficient
610,67,remarkable
601,52,excellent
608,87,tasty
124,200,solid
36,130,lackluster
39,125,mouthwatering
566,200,decent
85,146,neutral
86,14,dull
167,144,tasteless
179,198,remarkable
157,16,satisfactory
605,160,tolerable
39,100,magical
80,162,average
38,137,magical
624,180,incredible
588,168,decent
606,54,heavenly
608,176,heavenly
143,125,pleasing
221,128,standard
504,37,delicious
558,32,so-so
566,79,satisfactory
646,200,so-so
606,167,enjoyable
36,42,fantastic
82,2,tasteless
163,198,standard
536,47,premium
69,154,outstanding
431,67,splendid
599,15,fine
594,126,magical
600,195,tasty
609,48,magical
610,47,subpar
589,79,moderate
611,187,unforgettable
608,27,ordinary
431,60,delectable
192,187,lackluster
550,52,extraordinary
185,34,tasty
525,164,underwhelming
38,4,bland
85,132,okay
431,108,dull
605,65,flawless
431,131,gourmet
557,198,commendable
655,99,middling
38,17,satisfactory
431,177,average
472,33,excellent
608,39,stellar
609,127,fantastic
614,177,average
608,84,sufficient
421,47,heavenly
405,57,top-notch
626,174,average
431,20,middling
260,68,exceptional
157,36,tasty
431,149,extraordinary
589,70,decent
37,151,subpar
72,102,adequate
39,50,tolerable
601,116,neutral
610,6,mouthwatering
82,106,delicious
627,123,good
576,67,solid
431,24,decent
395,136,amazing
72,72,premium
38,108,moderate
151,158,unforgettable
431,137,flawless
605,90,bland
143,44,underwhelming
143,55,enjoyable
221,66,boring
405,32,underwhelming
38,132,passable
431,152,premium
206,80,exquisite
405,99,wonderful
85,101,moderate
605,15,ordinary
421,35,disappointing
566,18,neutral
157,17,neutral
682,147,fair
564,1,ordinary
608,61,fair
562,122,acceptable
668,41,incredible
650,65,wonderful
487,141,disappointing
38,141,tasty
601,36,fine
639,11,fair
615,8,forgettable
606,27,fantastic
157,90,boring
210,131,adequate
143,2,subpar
605,136,extraordinary
157,136,sufficient
124,179,pleasant
636,97,magical
675,141,phenomenal
610,35,so-so
72,36,unappetizing
124,82,satisfying
185,77,unappetizing
574,10,splendid
564,177,magical
657,196,commendable
610,41,adequate
608,76,sufficient
194,99,top-notch
607,36,pleasant
596,132,sublime
589,26,phenomenal
601,110,fairly good
72,125,unsatisfactory
566,50,average
533,172,stellar
239,180,excellent
605,200,mediocre
221,86,premium
38,6,unpleasant
39,176,forgettable
431,120,ordinary
581,173,boring
143,20,mediocre
69,181,unsatisfactory
431,125,mouthwatering
167,147,pleasant
532,33,sufficient
628,70,perfect
659,64,phenomenal
82,142,tasty
566,88,pleasing
589,50,bland
617,104,sufficient
638,151,tasty
143,148,good
157,34,poor
605,147,fantastic
591,187,gourmet
39,20,satisfying
36,74,sublime
206,197,tasteless
431,85,tasteless
472,168,satisfying
601,31,remarkable
39,2,acceptable
421,76,nice
38,136,pleasing
134,14,so-so
134,117,tasty
601,97,nice
608,48,good
299,167,average
607,186,decent
539,57,satisfying
651,166,middling
608,6,pleasant
194,68,incredible
157,149,outstanding
668,81,stellar
596,104,extraordinary
608,21,moderate
39,181,fine
610,33,culinary masterpiece
659,118,tolerable
608,29,adequate
151,25,wonderful
143,134,delicious
608,47,ordinary
607,96,stellar
617,81,so-so
548,194,tolerable
194,127,average
652,155,fantastic
597,11,subpar
610,171,magical
596,146,forgettable
194,102,unappetizing
221,5,unsatisfactory
86,79,neutral
151,134,magical
69,42,underwhelming
421,188,tasty
566,159,unpleasant
37,176,phenomenal
405,106,dull
503,72,unforgettable
525,178,tasteless
614,128,fair
38,175,fair
39,200,superb
431,128,exceptional
605,89,satisfying
72,141,sufficient
38,110,passable
558,51,stellar
45,55,culinary masterpiece
431,123,bland
361,41,enjoyable
605,73,unforgettable
165,177,splendid
675,143,satisfactory
151,13,gourmet
143,95,enjoyable
675,163,adequate
599,190,so-so
652,79,tolerable
589,187,unforgettable
597,177,exceptional
608,133,excellent
194,120,passable
687,99,mouthwatering
605,96,top-notch
421,193,sublime
82,68,pleasing
165,152,dull
566,19,extraordinary
548,15,delicious
37,114,pleasing
72,192,exceptional
421,157,fine
206,157,nice
605,64,passable
85,163,not bad
421,177,commendable
360,197,divine
82,168,fantastic
38,91,impressive
72,156,satisfying
566,102,sublime
38,176,unsatisfactory
675,77,unsatisfactory
601,185,disappointing
157,49,heavenly
605,107,underwhelming
157,30,moderate
601,180,perfect
626,179,dull
636,36,divine
593,105,sublime
194,199,incredible
530,119,ordinary
86,185,fantastic
69,96,standard
449,137,neutral
607,146,superb
668,119,wonderful
597,31,amazing
539,74,commendable
633,121,sufficient
676,97,tolerable
243,13,extraordinary
606,122,enjoyable
299,137,premium
657,155,stellar
640,112,commendable
615,164,top-notch
613,190,passable
472,133,pleasing
124,162,acceptable
82,126,extraordinary
588,171,remarkable
124,49,premium
185,44,neutral
566,34,satisfactory
605,198,nice
581,52,outstanding
647,81,impressive
588,55,stellar
606,73,outstanding
157,19,heavenly
38,179,commendable
221,136,nice
431,172,fair
143,36,neutral
37,58,ordinary
431,93,satisfactory
37,175,underwhelming
299,97,solid
610,164,ordinary
608,119,tasteless
636,96,unforgettable
37,149,disappointing
588,147,tasteless
624,114,extraordinary
624,166,middling
593,93,phenomenal
608,38,subpar
38,59,subpar
37,166,perfect
431,167,exquisite
421,7,flawless
36,158,amazing
210,144,tasteless
38,10,outstanding
39,142,delectable
39,65,decent
431,8,tasteless
610,101,adequate
594,189,okay
606,47,culinary masterpiece
243,132,so-so
143,99,magical
564,18,subpar
667,171,perfect
617,129,so-so
39,108,fantastic
361,24,delicious
431,104,fine
612,134,fantastic
609,86,okay
620,131,mediocre
615,135,satisfying
606,45,flawless
210,165,exquisite
421,112,moderate
605,76,premium
578,143,gourmet
596,46,passable
194,100,okay
157,147,superb
648,53,ordinary
605,44,outstanding
90,123,excellent
163,112,not bad
431,91,dull
82,199,outstanding
124,35,bland
431,29,unsatisfactory
581,190,middling
163,165,splendid
260,180,fantastic
165,9,unsatisfactory
72,176,poor
431,110,ordinary
165,105,satisfactory
594,108,neutral
588,119,unsatisfactory
72,162,good
431,31,culinary masterpiece
38,132,fantastic
124,112,so-so
361,164,exceptional
588,89,premium
622,13,perfect
194,127,exceptional
118,160,passable
589,34,pleasing
588,21,okay
449,37,flawless
574,20,fine
688,123,excellent
633,96,unpleasant
597,7,outstanding
299,11,bland
607,175,fairly good
609,189,remarkable
610,64,outstanding
606,181,dull
243,130,enjoyable
659,105,pleasing
651,22,neutral
658,53,extraordinary
608,36,sufficient
620,94,boring
609,53,splendid
622,49,exquisite
633,45,gourmet
643,185,pleasant
597,193,unpleasant
651,63,impressive
72,98,decent
605,19,exceptional
157,13,mouthwatering
405,33,poor
431,171,pleasant
395,179,average
497,48,unsatisfactory
431,111,okay
167,27,premium
85,128,adequate
38,26,poor
72,18,exquisite
36,9,splendid
566,49,solid
663,153,underwhelming
647,148,fairly good
124,57,so-so
405,166,excellent
581,39,lackluster
644,184,stellar
605,171,delicious
361,156,delectable
143,30,ordinary
609,52,top-notch
609,68,divine
80,3,passable
39,154,adequate
431,96,amazing
38,36,divine
39,198,exceptional
45,127,acceptable
431,122,passable
626,22,gourmet
151,119,forgettable
151,193,decent
72,169,underwhelming
548,10,superb
643,128,good
39,77,impressive
561,50,flawless
566,179,neutral
143,161,unappetizing
157,79,subpar
668,44,stellar
597,67,premium
608,17,exceptional
610,161,neutral
609,197,mediocre
165,45,decent
536,22,unappetizing
80,156,boring
605,25,tasty
533,95,subpar
38,159,bland
576,169,good
431,113,forgettable
82,2,unpleasant
38,42,okay
609,76,tasteless
615,124,moderate
632,170,unsatisfactory
626,14,fairly good
606,144,sufficient
608,177,superb
431,47,premium
605,11,commendable
143,197,perfect
143,48,lackluster
566,91,phenomenal
605,100,satisfactory
503,182,splendid
405,36,superb
157,26,remarkable
185,1,extraordinary
72,130,commendable
431,53,disappointing
157,88,acceptable
675,17,sublime
609,143,ordinary
608,86,boring
594,115,nice
610,175,exceptional
243,21,unsatisfactory
405,190,satisfying
361,77,top-notch
667,33,good
595,117,remarkable
597,69,boring
539,166,flawless
431,99,satisfying
617,2,tolerable
593,193,top-notch
608,156,top-notch
143,61,mouthwatering
615,58,boring
646,61,dull
606,19,delectable
608,191,decent
609,21,subpar
589,87,acceptable
588,109,sublime
610,12,passable
606,185,okay
243,192,moderate
608,77,sufficient
659,160,pleasant
85,92,excellent
124,8,nice
605,151,decent
421,108,perfect
566,192,culinary masterpiece
72,138,tasty
601,57,amazing
609,124,boring
608,33,average
37,100,satisfactory
143,163,acceptable
405,111,underwhelming
82,12,nice
72,31,unpleasant
38,182,poor
628,155,flawless
605,41,fine
421,196,perfect
361,186,phenomenal
566,102,mediocre
85,57,fair
221,197,disappointing
605,23,moderate
431,84,satisfying
449,49,fine
610,125,enjoyable
689,39,nice
686,184,stellar
594,183,fair
299,52,middling
657,142,lackluster
562,65,ordinary
606,115,superb
72,60,lackluster
615,154,outstanding
624,11,sublime
608,60,sublime
646,86,moderate
608,127,top-notch
69,110,enjoyable
167,132,culinary masterpiece
593,73,adequate
610,72,gourmet
657,73,exquisite
606,59,top-notch
601,117,not bad
609,33,good
609,111,moderate
610,95,forgettable
431,31,incredible
644,144,acceptable
566,130,stellar
533,142,excellent
38,77,solid
610,84,fair
608,60,moderate
449,58,delectable
194,3,exquisite
609,39,pleasing
72,129,satisfactory
623,187,superb
601,149,acceptable
82,194,underwhelming
431,173,pleasing
614,150,perfect
588,148,enjoyable
299,103,outstanding
157,87,unforgettable
421,189,average
609,84,superb
134,140,perfect
39,134,underwhelming
85,54,dull
167,185,flawless
431,21,flawless
613,197,moderate
610,105,phenomenal
194,170,pleasing
165,35,perfect
72,6,lackluster
431,163,remarkable
644,115,wonderful
581,139,ordinary
605,79,mouthwatering
143,35,unpleasant
185,20,enjoyable
